uid,loan_sum
30517,5.72277
30519,5.29215
30527,5.05259
30531,4.72302
30533,5.51868
30550,5.72277
30551,4.62209
30552,6.10498
30554,5.58414
30566,5.50118
30570,6.05244
30572,6.38641
30589,5.40542
30595,4.72302
30596,5.13781
30598,5.50118
30606,7.57309
30608,6.13768
30610,5.29215
30613,5.54404
30617,5.8412
30624,5.40542
30631,5.29215
30638,4.97484
30644,5.6218
30646,6.15341
30648,5.58414
30661,5.72277
30662,5.29215
30666,6.46455
30673,6.29205
30678,4.97484
30687,4.8616
30688,5.58414
30699,5.88577
30702,5.48317
30705,6.40533
30709,5.40542
30721,6.2795
30723,5.29215
30724,4.97484
30728,5.65731
30729,4.72302
30736,5.15354
30737,5.29215
30738,6.61439
30744,6.44543
30745,4.80982
30752,5.15354
30760,5.35136
30767,5.29215
30771,5.97468
30775,5.72277
30777,5.83604
30782,5.83604
30783,4.97484
30784,6.33987
30786,4.29265
30787,5.72277
30797,6.78194
30803,6.26669
30806,4.97484
30813,6.40533
30818,6.18373
30819,5.97468
30820,6.68427
30826,3.86259
30828,6.46455
30829,6.15341
30830,5.93181
30833,5.29215
30836,6.29205
30844,4.72302
30845,5.50118
30846,5.29215
30850,4.97484
30856,6.58407
30859,5.07059
30867,5.40542
30872,5.72277
30890,6.64329
30891,6.18373
30904,6.33987
30914,5.65731
30922,4.97484
30926,5.58414
30933,6.40533
30937,6.11166
30945,6.21263
30947,4.97484
30960,5.88577
30963,5.58414
30968,4.35181
30978,5.79318
30982,4.72302
30986,5.78198
30987,5.29215
30998,5.40542
31002,5.03404
31009,6.15341
31010,5.93181
31013,5.29215
31016,6.24025
31019,5.50118
31024,6.25096
31035,6.01477
31040,6.08795
31047,5.65731
31061,7.58406
31063,5.40542
31066,5.15354
31068,5.8096
31071,4.72302
31073,6.15341
31076,6.12155
31077,5.29215
31083,5.15354
31084,5.29215
31088,5.35136
31094,5.83604
31108,5.65731
31111,6.15341
31112,5.2267
31116,4.29265
31121,5.75308
31124,5.78198
31129,5.15354
31131,5.2267
31133,4.72302
31134,6.01477
31135,4.29265
31142,5.65731
31153,5.50118
31154,5.83604
31159,5.48317
31163,5.56039
31165,5.72277
31167,6.46455
31169,4.8616
31180,6.18373
31181,5.15354
31182,4.22726
31187,5.15354
31193,6.15341
31194,4.65759
31216,6.77054
31218,4.72302
31219,5.93181
31220,5.29215
31227,6.15341
31232,5.29215
31235,6.38212
31239,5.72277
31252,5.92287
31255,5.29215
31258,5.88577
31270,6.15341
31275,4.29265
31276,6.50111
31285,5.97468
31290,5.97468
31294,5.6909
31307,5.93181
31315,5.96634
31316,4.72302
31325,5.8256
31328,6.15341
31339,5.72277
31349,4.97484
31351,5.72277
31355,6.13449
31360,3.86259
31364,5.78198
31365,6.4831
31372,5.72277
31376,4.99521
31377,6.21263
31379,5.50118
31387,6.05971
31392,6.15341
31395,3.86259
31398,5.83604
31399,6.51861
31415,5.72277
31418,6.89522
31430,4.54437
31432,5.99505
31440,5.47397
31441,5.65731
31443,4.65759
31449,5.15354
31453,5.6218
31455,5.93181
31456,5.93181
31461,6.58407
31482,6.31642
31483,6.15341
31486,5.94499
31487,7.18959
31495,6.40533
31503,6.16572
31507,5.93181
31521,5.72277
31526,6.64329
31527,5.29215
31538,6.50111
31551,4.97484
31552,5.15354
31554,5.29215
31555,4.29265
31556,5.58414
31561,4.29265
31567,6.58407
31569,6.01477
31570,4.54437
31591,4.72302
31596,7.15957
31598,6.40533
31605,5.72277
31606,5.36256
31612,6.13768
31620,4.54437
31623,5.29215
31624,6.38427
31626,6.01477
31629,6.21263
31638,4.97484
31641,6.40533
31644,5.97468
31661,6.58407
31662,6.40533
31663,4.0713
31665,4.29265
31681,5.72277
31691,4.65759
31698,6.53564
31700,4.54437
31703,5.65731
31704,4.54437
31729,5.8256
31742,5.25372
31751,4.29265
31753,5.72277
31759,5.83604
31762,5.81498
31765,7.21261
31767,5.29215
31768,5.72277
31769,4.15416
31771,5.65731
31772,6.01477
31790,5.6218
31807,4.97484
31812,3.86259
31820,4.35181
31823,5.78198
31824,5.6909
31826,5.83604
31842,5.97468
31844,5.29215
31858,6.836
31861,6.40533
31864,5.78198
31871,6.58407
31872,5.88577
31874,6.15341
31881,6.18373
31895,5.40542
31897,6.31642
31899,5.78198
31902,5.13781
31904,5.65731
31911,6.21263
31919,6.18373
31923,4.15416
31928,4.72302
31929,5.97468
31930,5.45514
31934,6.24025
31946,5.65731
31950,5.29215
31957,5.78198
31963,6.55221
31968,5.78198
31971,4.29265
31975,6.15341
31977,6.29205
31982,5.40542
31983,4.29265
31984,5.72277
31985,5.40542
31986,3.86259
31988,6.38427
31989,6.15341
32000,4.97484
32001,3.86259
32002,5.93181
32015,5.72277
32017,5.78198
32027,5.72277
32029,6.15341
32037,6.2795
32044,5.72277
32046,3.86259
32049,5.93181
32052,5.72277
32059,5.40542
32060,5.88577
32068,5.72277
32072,3.86259
32073,5.40542
32074,4.29265
32078,6.24025
32080,5.78198
32081,4.80982
32089,4.72302
32094,5.97468
32095,6.29205
32097,4.54437
32101,4.35181
32109,4.72302
32111,5.88577
32123,4.29265
32138,5.65731
32140,4.29265
32143,4.29265
32144,5.88577
32145,6.50111
32152,5.15354
32153,6.33987
32158,3.97567
32160,4.88596
32163,6.44543
32171,6.67091
32172,5.93181
32178,5.93181
32180,6.15341
32190,6.21263
32193,4.29265
32208,6.40533
32210,5.97468
32222,6.10833
32224,4.97484
32225,6.16876
32230,6.15341
32232,6.40533
32242,5.72277
32243,5.40542
32254,5.50118
32257,5.72277
32263,5.48317
32267,4.29265
32279,5.29215
32282,6.72272
32287,5.72277
32288,5.40542
32294,6.15341
32295,6.40533
32303,5.29215
32305,4.97484
32317,4.72302
32319,5.8614
32320,5.83604
32324,4.29265
32339,5.15354
32343,6.31642
32350,4.40583
32352,4.72302
32357,5.29215
32359,5.15354
32364,5.87614
32376,5.97468
32379,5.07059
32382,5.40542
32385,5.72277
32393,6.04138
32395,5.50118
32397,4.29265
32436,6.15341
32438,3.86259
32439,5.78198
32443,5.5357
32448,4.29265
32450,5.40542
32452,5.29215
32462,5.59185
32465,5.88577
32469,5.50118
32473,4.29265
32475,5.88577
32482,5.72277
32485,7.01474
32486,5.37355
32492,6.50111
32496,4.72302
32498,5.29215
32514,5.93181
32517,6.18373
32518,5.72277
32530,6.38427
32538,5.78198
32549,5.40542
32557,4.45552
32566,5.72277
32567,6.21263
32571,5.78198
32574,4.29265
32582,4.97484
32584,5.72277
32587,5.29215
32590,6.12155
32591,5.72277
32594,6.64329
32604,6.51861
32614,4.0713
32617,5.72277
32621,5.50118
32624,6.29205
32628,5.40542
32630,6.72272
32632,5.29215
32635,5.78198
32651,5.72277
32653,5.72277
32656,6.10498
32667,5.29215
32670,6.15341
32671,5.88577
32673,5.40542
32676,5.43573
32683,6.12155
32687,5.29215
32692,4.72302
32699,3.86259
32703,3.86259
32720,5.40542
32721,5.72895
32729,6.15341
32736,5.72277
32741,5.15354
32751,5.97468
32757,6.15341
32760,6.58407
32763,6.40533
32764,4.29265
32769,5.40542
32773,6.15341
32775,4.97484
32779,4.93199
32800,6.38427
32802,5.47397
32812,6.44543
32814,5.50118
32819,4.72302
32822,5.72277
32828,5.65731
32829,6.01477
32830,5.93181
32860,5.93181
32863,6.74947
32864,5.15354
32865,6.42571
32870,5.50118
32879,5.29215
32894,3.86259
32897,4.97484
32906,6.46455
32908,4.97484
32909,4.54437
32910,6.13768
32912,5.78198
32913,5.72277
32922,5.72277
32929,5.72277
32938,5.72277
32940,6.77854
32947,6.41152
32948,6.26669
32950,6.36247
32960,4.97484
32963,6.12155
32964,5.72277
32967,5.83604
32975,5.72277
32985,6.62174
32989,4.97484
32994,6.67091
33003,6.59942
33006,5.93181
33009,5.83604
33017,5.46463
33028,6.14086
33046,4.97484
33047,6.24025
33052,6.15341
33056,6.29205
33058,6.43565
33059,5.65731
33061,4.29265
33065,4.29265
33068,5.72277
33069,5.61445
33071,4.72302
33076,6.40533
33077,5.35136
33081,5.72277
33082,6.67091
33083,5.15354
33084,4.8616
33085,5.15354
33090,6.26669
33093,5.50118
33094,4.15416
33095,6.75422
33098,5.29215
33101,5.8614
33102,5.29215
33107,5.15354
33119,4.97484
33120,5.97468
33123,5.78198
33127,4.15416
33128,4.88596
33130,5.50118
33133,4.29265
33137,5.72277
33140,5.29215
33142,5.59948
33143,5.65731
33144,6.72272
33146,5.97468
33148,4.8616
33150,5.65731
33156,5.72277
33159,6.56994
33162,6.29205
33166,6.89522
33167,5.72277
33168,4.29265
33170,5.65731
33178,5.97468
33179,6.72272
33182,5.93181
33186,6.15341
33188,6.18373
33189,6.40533
33202,5.29215
33218,4.8616
33229,5.72277
33241,4.72302
33243,4.97484
33248,4.97484
33251,6.15341
33252,6.15341
33261,5.15354
33269,5.58414
33271,5.95361
33286,6.08795
33287,5.72277
33292,3.86259
33303,4.72302
33307,6.46455
33310,6.08795
33311,4.35181
33317,4.97484
33318,3.86259
33323,5.72277
33327,5.29215
33332,4.72302
33339,5.83604
33343,4.72302
33355,6.15341
33356,5.40542
33365,6.05244
33366,6.74709
33367,5.97468
33378,5.50118
33379,5.12168
33385,5.29215
33386,5.72277
33392,6.50111
33396,5.29215
33399,4.29265
33400,5.88577
33401,5.29215
33410,6.29205
33414,4.22726
33415,5.72277
33417,5.97468
33418,4.97484
33425,6.58407
33429,6.12155
33432,5.29215
33438,4.97484
33439,5.07059
33448,6.15341
33454,6.21263
33456,6.24025
33457,5.72277
33460,6.15341
33468,5.2267
33475,4.72302
33483,4.72302
33494,5.18385
33496,5.58414
33497,6.40533
33500,5.72277
33520,6.15341
33522,5.65731
33526,5.72277
33527,5.29215
33535,6.68427
33536,6.12155
33542,5.54404
33550,5.40542
33555,5.19846
33562,5.29215
33567,6.29205
33568,5.50118
33569,5.35136
33571,6.64329
33573,6.40533
33574,4.29265
33577,5.54404
33578,3.86259
33580,5.15354
33583,5.6909
33586,6.12155
33591,5.72277
33593,6.4831
33597,5.78198
33598,6.24025
33600,6.72272
33603,4.29265
33604,5.72277
33612,5.15354
33613,5.6218
33614,4.72302
33619,5.72277
33626,6.24025
33627,5.29215
33628,5.83604
33630,5.50118
33643,3.86259
33650,6.26669
33671,5.83604
33684,4.8616
33691,4.78221
33692,5.35136
33695,5.29215
33704,4.0713
33713,4.97484
33717,5.72277
33719,5.72277
33721,6.31642
33723,6.29205
33724,4.54437
33732,5.29215
33736,5.03404
33744,5.65731
33752,5.88577
33754,5.07059
33772,5.40542
33775,6.15341
33777,6.15341
33779,5.97468
33782,6.15341
33784,4.97484
33798,6.29205
33807,6.24025
33811,5.91835
33818,6.4831
33823,6.21263
33828,6.50111
33839,5.72277
33841,6.01477
33848,5.15354
33849,4.97484
33852,5.29215
33857,5.29215
33858,5.15354
33863,4.35181
33868,5.72277
33874,5.95361
33877,5.72277
33880,6.15341
33887,6.58407
33894,6.12155
33922,5.78198
33924,4.78221
33932,5.78198
33936,4.72302
33942,5.54404
33951,5.72277
33954,6.93178
33957,5.40542
33961,5.83604
33962,6.68427
33971,5.70385
33977,5.88577
33978,5.83604
33980,5.65731
33984,6.12155
33986,4.72302
33993,5.72277
33995,5.65731
33996,5.72277
34006,4.97484
34007,5.83604
34013,6.40533
34025,5.29215
34028,6.72272
34038,5.72277
34045,5.15354
34047,5.35136
34050,4.97484
34053,6.50111
34058,5.78198
34060,5.82031
34064,5.93181
34068,5.03404
34071,5.50118
34078,5.2267
34079,4.72302
34082,4.72302
34084,6.15341
34086,5.65731
34090,5.15354
34095,4.75332
34102,4.8616
34103,5.29215
34108,3.86259
34114,6.08795
34140,4.40583
34144,4.72302
34146,4.0713
34147,5.65731
34148,5.40542
34153,5.54404
34154,4.29265
34161,4.97484
34164,3.86259
34169,4.29265
34173,5.12168
34176,5.93181
34178,5.50118
34183,4.8616
34184,5.83604
34186,6.21263
34190,6.15341
34194,5.29215
34197,4.97484
34201,6.29205
34207,5.88577
34211,5.72277
34223,6.40533
34230,5.12168
34236,5.88577
34242,6.31642
34249,6.44543
34252,5.58414
34257,5.29215
34266,5.93181
34268,4.29265
34270,5.72277
34271,4.29265
34277,5.07059
34279,4.29265
34283,5.29215
34287,5.58414
34288,4.8616
34295,5.55227
34296,5.54404
34307,3.86259
34314,5.67768
34339,5.83604
34341,6.40533
34343,5.72277
34344,5.45514
34353,6.40533
34356,6.29205
34361,5.72277
34363,4.72302
34376,5.35136
34379,5.65731
34381,5.58414
34386,5.29215
34388,5.07059
34396,4.72302
34401,3.86259
34406,6.08795
34411,5.93181
34414,6.46455
34417,5.15354
34436,6.29205
34440,5.72277
34443,5.78198
34446,5.2267
34452,4.8616
34464,4.72302
34466,6.18373
34469,5.01493
34496,5.88577
34499,5.97468
34515,5.72277
34522,5.08809
34528,5.03404
34532,4.80982
34533,5.15354
34534,5.97468
34552,6.12155
34558,5.15354
34566,5.40542
34567,5.40542
34586,6.72272
34589,5.47397
34591,5.40542
34602,3.86259
34608,5.72277
34610,5.78198
34616,4.35181
34618,5.29215
34622,5.29215
34626,3.86259
34628,5.83604
34632,5.50118
34640,6.15341
34642,6.93178
34644,5.15354
34658,5.93181
34661,6.72272
34674,6.40533
34679,6.15341
34689,5.65731
34690,5.83604
34703,6.97049
34705,4.29265
34713,5.78198
34714,5.66418
34722,5.88577
34728,3.86259
34733,5.93181
34735,4.72302
34736,4.8616
34741,5.72277
34748,6.15341
34754,5.94932
34764,5.29215
34776,6.15341
34778,5.65731
34788,5.58414
34792,5.58414
34796,3.86259
34804,5.05259
34810,6.30436
34814,4.29265
34818,5.72277
34821,5.56039
34823,5.72277
34826,4.97484
34829,5.72277
34830,4.72302
34837,6.50111
34849,5.75308
34852,4.29265
34856,4.54437
34859,5.72277
34873,6.07045
34879,6.12155
34886,4.97484
34895,5.50118
34896,5.78198
34898,6.40533
34901,5.65731
34906,5.65731
34907,4.97484
34911,5.72277
34920,7.01474
34922,5.52725
34923,6.01477
34926,5.98698
34939,6.31642
34942,5.72277
34963,5.40542
34970,5.6909
34971,5.83604
34972,4.58445
34973,6.31642
34988,3.86259
34995,4.97484
34996,5.40542
34998,6.35353
35000,5.83604
35001,5.58414
35007,5.90922
35008,4.72302
35010,5.72277
35014,5.38436
35016,6.55221
35019,5.18385
35020,6.15341
35040,4.54437
35041,4.40583
35044,5.78198
35048,4.72302
35049,5.97468
35057,5.72277
35058,5.29215
35066,5.72277
35072,6.24025
35078,6.39699
35079,5.88577
35086,6.40533
35087,5.97468
35091,6.10498
35094,3.86259
35095,4.29265
35097,4.40583
35103,6.42771
35104,5.29215
35109,5.29215
35127,4.15416
35128,5.72277
35139,6.15341
35143,5.15354
35145,6.15341
35146,5.29215
35160,6.51861
35162,3.86259
35168,4.97484
35171,5.29215
35173,3.86259
35175,6.72272
35178,5.83604
35188,4.35181
35194,6.78194
35207,6.8761
35211,4.29265
35213,6.58407
35214,6.26669
35219,6.05244
35221,6.29205
35226,4.72302
35229,5.58414
35230,4.29265
35242,5.78198
35248,6.05244
35249,5.78198
35258,6.24025
35266,4.72302
35277,5.40542
35287,6.40533
35302,5.72277
35326,6.01477
35331,4.97484
35334,5.97468
35340,5.65731
35343,5.29215
35345,5.93181
35346,5.32835
35347,5.15354
35351,5.72277
35355,6.42571
35358,5.97468
35369,5.15354
35376,6.01477
35380,6.15341
35381,5.83604
35382,6.12155
35386,4.72302
35388,5.15354
35390,6.67091
35394,5.40542
35396,5.93181
35403,4.97484
35404,6.44543
35410,6.44543
35413,6.01477
35419,5.29215
35423,5.72277
35433,6.74709
35436,5.39497
35437,6.40533
35445,6.55547
35447,4.97484
35450,6.29205
35454,5.29215
35455,5.65731
35461,4.97484
35464,6.50288
35471,4.29265
35477,5.35136
35482,5.15354
35487,5.58414
35492,5.65731
35500,6.1596
35501,5.72277
35503,6.15341
35506,5.07059
35516,5.08809
35522,5.35136
35525,5.78198
35529,5.50118
35533,5.72277
35534,4.72302
35538,5.29215
35549,6.55221
35555,5.29215
35561,6.31642
35565,6.72272
35569,6.01477
35581,6.31642
35590,5.88577
35599,5.78198
35604,6.71017
35605,5.15354
35607,4.72302
35611,5.83604
35612,4.29265
35613,6.40533
35615,6.15341
35620,5.2796
35628,5.72277
35645,6.15341
35655,5.78198
35661,5.33996
35664,5.97468
35666,5.58414
35669,4.8616
35675,5.83604
35676,5.93181
35678,4.78221
35681,5.72277
35686,5.2267
35687,5.93181
35693,6.03012
35697,3.86259
35702,5.83604
35729,3.86259
35733,7.21261
35735,4.58445
35745,4.97484
35746,6.18373
35748,5.58414
35750,6.44543
35751,6.26669
35761,5.88577
35762,6.31642
35768,4.29265
35770,5.54404
35772,4.93199
35781,5.83604
35783,5.72277
35784,5.07059
35787,5.58414
35798,5.50118
35800,6.18373
35806,5.15354
35807,3.86259
35817,3.86259
35818,5.40542
35827,4.72302
35831,5.58414
35839,6.78194
35840,4.80982
35845,4.54437
35856,6.64329
35865,4.97484
35866,5.78198
35870,6.836
35873,6.07045
35876,5.65731
35880,5.72277
35882,4.29265
35891,5.72277
35892,4.65759
35900,5.40542
35902,6.10498
35903,6.86335
35911,4.78221
35926,5.72277
35937,5.72277
35942,5.72277
35945,5.50118
35948,5.64335
35950,6.24025
35953,5.45514
35954,5.29215
35959,6.44543
35961,5.90922
35966,6.21263
35967,6.40533
35976,6.42571
35982,5.03404
35986,4.8616
35989,5.85641
35991,5.97468
35999,5.71652
36007,6.08795
36018,5.65731
36020,4.54437
36021,5.65731
36023,5.83604
36028,5.65731
36029,6.21263
36032,6.29205
36033,6.69085
36037,5.15354
36038,5.72277
36039,4.8616
36042,5.72277
36050,6.72272
36058,5.50118
36059,5.74714
36062,6.42571
36064,5.93181
36073,6.64329
36074,3.86259
36076,6.86136
36078,6.25361
36079,4.58445
36081,6.05244
36083,5.29215
36085,4.72302
36097,5.72277
36100,5.58414
36109,3.86259
36110,5.29215
36111,5.93181
36115,6.15341
36121,5.83604
36125,5.72277
36127,4.72302
36133,6.29205
36134,5.29215
36135,5.16888
36141,6.33987
36149,5.72277
36153,6.58407
36154,6.15341
36156,5.15354
36158,4.72302
36164,5.5357
36165,4.45552
36166,3.86259
36169,5.29215
36170,6.21263
36173,5.16888
36175,5.58414
36176,6.29205
36181,7.58406
36183,5.7987
36184,6.16876
36187,4.93199
36194,5.15354
36209,5.07059
36223,6.73502
36230,5.29215
36231,5.65731
36234,5.07059
36236,6.08795
36241,4.72302
36246,5.15354
36248,5.97468
36251,6.42571
36253,5.88577
36255,6.36247
36256,6.15341
36257,5.83604
36259,4.62209
36260,4.29265
36264,5.50118
36265,4.97484
36269,4.8616
36276,5.12168
36278,6.07399
36286,4.29265
36288,4.80982
36302,4.29265
36303,6.46455
36309,5.29215
36316,5.58414
36327,5.97468
36336,6.40533
36341,5.40542
36345,4.72302
36355,6.40533
36360,6.40533
36361,4.29265
36362,5.72277
36368,5.15354
36374,5.29215
36375,5.72277
36377,5.40542
36381,6.46455
36382,6.94928
36383,5.97468
36385,4.29265
36393,6.18373
36397,5.71652
36400,5.87614
36401,5.72277
36408,5.83604
36411,5.72277
36435,6.36247
36437,6.58407
36439,6.08795
36440,4.8616
36450,4.29265
36452,4.97484
36460,6.24025
36461,4.72302
36463,5.49224
36466,5.29215
36471,6.72272
36474,6.50111
36476,5.93181
36481,6.01477
36483,4.29265
36488,5.03404
36489,4.40583
36494,6.15341
36509,5.45514
36511,6.15341
36521,4.29265
36524,4.29265
36527,4.29265
36531,5.72277
36545,5.58414
36546,5.36256
36552,5.97468
36555,5.72277
36558,4.72302
36561,6.33987
36564,4.29265
36573,4.97484
36576,6.01477
36577,6.21263
36579,7.15339
36582,5.15354
36587,5.46463
36590,4.97484
36595,5.15354
36607,6.32591
36611,5.72277
36615,6.2483
36618,5.88577
36624,6.15341
36633,5.78198
36636,5.15354
36637,6.18373
36639,5.51868
36642,5.29215
36646,4.54437
36652,5.07059
36662,6.15341
36663,6.46455
36666,5.29215
36676,5.29215
36677,5.72277
36678,6.26669
36691,5.78198
36692,6.15341
36696,4.29265
36702,6.44543
36712,5.15354
36718,5.29215
36721,4.97484
36727,5.07059
36729,5.72277
36730,4.54437
36734,5.97468
36736,6.01477
36741,5.58414
36750,6.72396
36755,4.29265
36757,6.18373
36761,5.54404
36764,5.40542
36770,3.86259
36773,4.22726
36775,5.78198
36777,5.72277
36778,5.89526
36781,5.78198
36801,3.86259
36809,5.83604
36812,5.78198
36813,5.03404
36815,4.97484
36816,4.22726
36817,5.78198
36819,5.89994
36823,3.86259
36834,5.72277
36840,5.50118
36844,5.45514
36847,6.15341
36857,4.9094
36861,5.29215
36866,6.01477
36869,6.01477
36870,5.61445
36878,4.97484
36879,5.40542
36881,5.29215
36883,4.40583
36887,5.58414
36888,6.17479
36890,5.15354
36905,6.50111
36906,5.72277
36910,4.72302
36911,5.29215
36912,6.40533
36916,5.72277
36919,5.29215
36921,4.29265
36923,4.80982
36925,5.97468
36931,4.45552
36935,4.75332
36936,4.97484
36938,5.29215
36942,5.97468
36945,6.33987
36946,4.97484
36954,6.40533
36973,5.15354
36978,5.72277
36981,4.29265
36985,6.05244
36986,5.2267
36991,6.8761
37000,8.43302
37002,5.2267
37004,4.54437
37006,5.29215
37017,6.15341
37021,3.86259
37022,6.37346
37032,5.2267
37035,4.29265
37041,5.71022
37047,5.29215
37052,6.24025
37053,6.05244
37055,6.40533
37056,5.07059
37060,6.29205
37070,6.21263
37074,5.78198
37092,4.29265
37111,6.40533
37114,5.72277
37116,5.32835
37121,4.72302
37125,6.50111
37129,6.43762
37130,4.72302
37131,4.50154
37142,5.45514
37146,4.35181
37147,4.29265
37149,5.83604
37154,5.93181
37155,4.15416
37160,6.15341
37186,5.8614
37196,5.87126
37199,6.77054
37201,6.94928
37202,4.62209
37203,3.86259
37206,6.40533
37208,5.72277
37212,6.01477
37213,6.40533
37218,6.15651
37219,5.97468
37222,6.41152
37223,4.72302
37224,4.54437
37229,4.29265
37233,6.32118
37236,5.95361
37238,5.89053
37242,5.83604
37260,5.72277
37267,5.29215
37270,4.97484
37271,6.24025
37283,4.29265
37286,6.15341
37287,5.65731
37297,5.88577
37305,5.40542
37307,5.58414
37312,6.40533
37319,5.29215
37320,5.83604
37322,6.79313
37326,6.62901
37334,5.29215
37339,3.86259
37343,5.65731
37344,5.93181
37345,6.05244
37350,5.78198
37354,4.72302
37357,5.15354
37361,4.72302
37366,4.29265
37376,6.37781
37377,4.54437
37387,6.15341
37388,6.15341
37395,5.72277
37413,6.88573
37415,5.40542
37420,5.29215
37426,5.58414
37433,5.08809
37435,5.97468
37438,5.93181
37439,5.40542
37452,5.93181
37459,4.29265
37461,5.65731
37468,6.72272
37473,6.58407
37480,5.97468
37483,6.15341
37497,5.49224
37498,4.72302
37499,4.97484
37501,6.05244
37503,5.97468
37506,4.8616
37508,4.72302
37510,5.72277
37517,5.50118
37529,6.78194
37550,5.29215
37560,6.05244
37565,6.31642
37570,6.21263
37573,5.72277
37576,5.29215
37580,6.89522
37583,6.38427
37586,5.88577
37589,4.29265
37596,6.31642
37600,6.33987
37610,6.55221
37614,6.36247
37615,6.40533
37620,5.40542
37621,4.29265
37622,4.72302
37628,5.89994
37631,6.62901
37633,6.58407
37636,5.15354
37637,6.01477
37640,6.15341
37644,5.78198
37649,5.29215
37652,5.90922
37654,5.83604
37661,4.29265
37665,6.46455
37677,4.72302
37687,6.40533
37689,4.29265
